CustomerID,Age,Income,Location,EmploymentStatus,LoanAmount,TenureMonths,InterestRate,LoanType,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target
CUST1241,37,1913421,Urban,Salaried,167634,25,14.68,Education,1,144,1,0,-0.57,7.81,0.32,4,1,0
CUST1242,60,857083,Suburban,Unemployed,81011,37,8.22,Auto,2,62,2,7,-0.35,34.12,0.84,20,0,0
CUST1243,22,1012405,Urban,Self-Employed,799207,26,10.81,Business,0,54,1,4,0.04,38.41,0.83,27,0,1
CUST1244,30,1355704,Rural,Unemployed,394938,58,10.16,Personal,1,150,0,6,0.57,19.38,0.67,17,1,1
CUST1245,48,1620321,Rural,Student,333090,40,8.69,Education,3,33,1,7,0.68,46.46,0.67,23,0,0
CUST1246,45,225654,Rural,Student,595483,34,7.88,Auto,1,104,0,4,0.17,50.79,0.7,31,1,0
CUST1247,42,1500851,Rural,Salaried,619785,24,6.86,Personal,4,104,0,7,-0.19,21.89,0.67,44,0,0
CUST1248,50,428362,Suburban,Salaried,540076,48,13.94,Home,2,68,1,9,0.89,54.73,0.39,32,0,0
CUST1249,49,440300,Suburban,Student,175111,36,10.47,Auto,0,14,1,7,-0.51,15.2,0.68,9,0,0
CUST1250,63,1782961,Suburban,Self-Employed,187912,46,10.62,Personal,4,174,0,8,0.61,39.41,0.9,8,0,0
CUST1251,54,863635,Rural,Self-Employed,85978,55,14.39,Business,2,2,3,1,0.22,58.01,0.33,48,0,0
CUST1252,27,1160819,Rural,Unemployed,759909,20,13,Home,1,155,0,2,-0.25,38.9,0.94,32,0,0
CUST1253,36,1400483,Urban,Student,477757,15,7.31,Business,1,2,2,0,-1,65.42,0.01,32,0,0
CUST1254,45,322445,Urban,Student,392702,51,10.91,Personal,2,101,1,3,-0.11,4.68,0.35,6,1,1
CUST1255,22,1673106,Rural,Self-Employed,542318,55,10.66,Business,1,3,5,4,-0.45,42.56,0.13,3,0,0
CUST1256,22,332007,Rural,Self-Employed,414984,42,13.78,Personal,2,87,1,0,-0.79,40.67,0.13,27,0,1
CUST1257,32,1662805,Rural,Student,271089,39,12.16,Personal,2,158,1,7,-0.85,47.72,0.82,22,0,0
CUST1258,24,556714,Rural,Salaried,634103,14,12.47,Business,1,44,1,1,-0.3,60.09,0.92,31,0,1
CUST1259,56,476533,Urban,Student,933178,47,9.59,Personal,1,44,2,0,0.23,52.4,0.78,43,0,0
CUST1260,51,1222269,Rural,Student,598317,33,13.54,Auto,5,74,1,1,0.68,57.01,0.98,15,0,0
CUST1261,28,305392,Urban,Self-Employed,680274,16,6.65,Personal,1,164,1,4,-0.63,21.15,0.22,45,1,1
CUST1262,62,1988590,Rural,Self-Employed,183351,20,8.16,Education,6,8,1,8,-0.15,28.21,0.14,9,1,1
CUST1263,56,833539,Rural,Salaried,353792,45,9.25,Personal,4,144,0,8,-0.22,45.31,0.52,13,0,0
CUST1264,40,1934904,Rural,Salaried,222006,54,6.65,Education,2,117,1,1,0.03,40.07,0.83,38,0,1
CUST1265,36,1472608,Urban,Unemployed,904730,60,8.3,Personal,1,64,1,1,0.62,69.22,0.04,35,0,0
CUST1266,22,1316852,Urban,Student,294380,24,13.76,Personal,1,130,1,2,0.11,13.86,1,33,0,1
CUST1267,40,393047,Suburban,Self-Employed,898813,60,14.76,Business,3,25,0,6,0.69,25.62,0.6,23,0,0
CUST1268,45,575539,Rural,Salaried,527323,20,8.59,Auto,2,158,0,2,0.04,41.45,0.98,17,1,1
CUST1269,52,788058,Suburban,Unemployed,336662,33,8.25,Auto,1,25,1,0,0.21,62.56,0.37,15,0,0
CUST1270,43,1152115,Suburban,Unemployed,377960,31,8.78,Home,4,22,2,5,-0.13,66.95,0.46,40,1,1
CUST1271,31,1896623,Urban,Self-Employed,627938,14,9.26,Business,2,29,0,2,0.65,24.53,0.75,36,1,0
CUST1272,27,1463393,Urban,Self-Employed,376631,50,7.11,Business,1,9,0,0,0.85,5.3,0.79,40,0,0
CUST1273,55,632986,Suburban,Unemployed,385511,15,14.38,Auto,3,71,0,3,0.28,30.65,0.23,24,0,1
CUST1274,59,1169918,Rural,Salaried,638121,52,8.02,Business,2,63,0,0,0.64,28.7,0.93,7,0,1
CUST1275,59,289617,Urban,Unemployed,308717,39,9.87,Auto,4,149,0,0,-0.88,71.03,0.87,23,0,1
CUST1276,40,1362298,Rural,Student,225687,40,6.18,Business,4,142,1,1,0.81,31.32,0.02,19,0,1
CUST1277,54,1150861,Rural,Student,530814,24,14.09,Personal,1,122,1,9,-0.62,22.36,0.13,47,2,1
CUST1278,46,1511383,Suburban,Self-Employed,575751,7,12.31,Auto,4,104,2,7,-0.49,26.62,0.5,29,0,0
CUST1279,56,1726718,Suburban,Salaried,345139,14,14.45,Auto,0,73,0,1,-0.89,28.88,0.46,19,0,0
CUST1280,45,766685,Suburban,Salaried,853583,45,13.54,Education,3,147,0,1,0.93,59.24,0.71,17,0,1
CUST1281,49,258716,Suburban,Student,196372,53,9.37,Business,3,104,0,9,0.7,6.29,0.09,3,0,1
CUST1282,38,332987,Urban,Unemployed,493366,49,8.31,Business,2,46,0,9,0.83,23.13,0.64,47,1,1
CUST1283,37,1776748,Urban,Self-Employed,120815,7,12.43,Auto,3,86,1,7,0.69,69.59,0.62,35,0,0
CUST1284,22,415984,Suburban,Unemployed,115036,35,9.89,Personal,1,52,0,5,-0.04,11.45,0.23,5,0,1
CUST1285,56,1939010,Urban,Unemployed,198364,55,11.41,Personal,4,128,2,3,0.85,53.6,0.54,2,3,1
CUST1286,37,1961725,Suburban,Unemployed,285471,40,6.15,Personal,3,1,1,2,0.94,25.98,0.22,17,0,1
CUST1287,61,190154,Rural,Salaried,247197,58,6.63,Business,0,57,0,0,0.01,42.1,0.15,46,0,0
CUST1288,56,1241457,Rural,Student,868907,20,11.55,Education,2,146,1,2,-0.65,7.62,0.57,39,0,0
CUST1289,53,705112,Rural,Salaried,862182,60,10.81,Auto,1,71,1,8,0.32,22.41,0.98,17,1,0
CUST1290,25,751693,Suburban,Student,843066,6,13.09,Home,0,139,1,4,0.95,36.31,0.24,22,0,1
CUST1291,53,704361,Rural,Self-Employed,846513,39,7.92,Education,3,153,1,5,0.74,17.07,0.36,34,0,0
CUST1292,33,933544,Urban,Self-Employed,610879,36,10.36,Home,1,26,0,4,0.72,39.24,0.26,5,0,0
CUST1293,40,1109474,Rural,Unemployed,220773,53,8.45,Education,1,28,2,0,0.87,16.21,0.27,25,0,0
CUST1294,39,509228,Rural,Student,732222,51,7.49,Personal,1,14,0,9,0.79,46.98,0.4,20,0,0
CUST1295,28,1299766,Rural,Student,497799,20,10.39,Business,4,173,0,0,0.55,65.16,0.7,23,0,0
CUST1296,26,1021063,Urban,Student,563832,53,7.39,Home,3,128,1,3,0.44,6.61,0.04,14,0,0
CUST1297,23,337732,Suburban,Unemployed,361355,55,8.59,Education,0,59,2,2,-0.47,15.99,0.96,26,1,1
CUST1298,36,1590614,Urban,Unemployed,805525,60,8.8,Business,1,106,1,7,0.24,60.88,0.05,31,0,1
CUST1299,54,266928,Suburban,Self-Employed,859755,35,8.2,Home,4,2,1,6,0.04,45.66,0.88,11,0,0
CUST1300,32,1487484,Suburban,Salaried,545392,43,6.74,Auto,2,114,2,6,0.72,6.13,0.89,4,1,0
CUST1301,42,981865,Rural,Student,776171,31,7.26,Education,1,145,1,7,-0.02,35.27,0.52,6,0,1
CUST1302,41,1406626,Suburban,Student,817361,32,8.64,Auto,2,51,2,9,-0.74,15.5,0.14,21,0,1
CUST1303,50,1468662,Urban,Salaried,309251,21,7.03,Personal,1,59,0,6,-0.99,14.74,0.57,26,2,1
CUST1304,59,1607653,Urban,Student,737870,11,12.02,Auto,3,33,0,9,0.36,67.76,0.63,14,0,0
CUST1305,58,572424,Suburban,Unemployed,360461,18,8.74,Auto,3,95,1,1,0.1,54.95,0.86,38,0,0
CUST1306,27,1605397,Rural,Unemployed,742489,9,9.38,Education,6,88,1,3,-0.34,50.28,0.55,44,1,1
CUST1307,48,1520170,Rural,Student,62734,32,9.82,Personal,1,59,1,5,-0.66,17.58,0.41,34,0,0
CUST1308,48,1178098,Urban,Unemployed,940103,55,12.23,Auto,3,153,0,2,-0.07,8.98,0.84,25,0,1
CUST1309,54,1746748,Rural,Unemployed,580344,8,13.5,Business,1,18,1,2,-0.8,62.76,0.98,22,0,0
CUST1310,42,567341,Suburban,Student,706057,13,13.05,Home,4,110,0,5,-0.33,0.92,0.65,12,2,1
CUST1311,50,698992,Suburban,Self-Employed,863600,54,12.98,Auto,2,21,0,0,-0.24,28.25,0.87,25,1,0
CUST1312,53,1675311,Urban,Salaried,270075,45,10.92,Personal,3,160,0,0,-0.07,20.35,0.6,2,4,1
CUST1313,47,385906,Suburban,Unemployed,480068,57,12.7,Auto,1,165,2,4,-0.07,41.28,0.69,28,1,1
CUST1314,52,715416,Urban,Self-Employed,471468,5,11.6,Home,2,127,2,0,-0.49,18.41,0.69,1,0,0
CUST1315,25,1366458,Suburban,Unemployed,428725,54,8.74,Personal,2,34,2,9,0.7,22.75,0.7,27,0,0
CUST1316,39,451019,Urban,Unemployed,334789,22,7.87,Education,2,106,0,7,-0.29,61.28,0.32,22,0,1
CUST1317,23,1888695,Rural,Salaried,744845,50,9.22,Personal,1,127,0,1,-0.54,43.63,0.58,35,1,1
CUST1318,54,848624,Suburban,Unemployed,986266,32,13.74,Education,4,82,0,5,-0.65,10.92,0.59,48,1,1
CUST1319,37,1746179,Suburban,Salaried,405665,10,10.65,Personal,1,137,1,9,-0.35,52.44,0.32,5,1,1
CUST1320,63,757693,Urban,Salaried,287598,21,12.24,Home,1,142,2,9,-0.86,15.33,0.35,10,0,0
CUST1321,47,1304895,Urban,Salaried,798812,34,9.15,Home,2,138,1,4,-0.93,31.46,0.76,37,0,0
CUST1322,49,1820746,Suburban,Self-Employed,849699,57,9.47,Personal,2,110,0,9,0.21,46.73,0.58,33,0,0
CUST1323,50,949276,Urban,Student,899615,47,7.97,Auto,5,89,1,3,0.24,19.94,0.15,16,1,1
CUST1324,26,221490,Suburban,Self-Employed,331592,36,7.76,Home,0,23,0,0,0.06,27.96,0.84,2,0,0
CUST1325,55,723576,Rural,Student,741891,30,14.03,Education,0,76,2,2,0.52,52.99,0.88,43,1,0
CUST1326,61,1814566,Urban,Student,507478,23,11.17,Education,2,100,2,3,-0.92,67.56,0.47,45,0,0
CUST1327,56,1722841,Suburban,Salaried,959573,32,8.87,Business,1,131,0,1,0.87,38.34,0.21,33,0,0
CUST1328,45,1241359,Rural,Unemployed,649520,58,13.42,Education,4,12,1,1,-0.81,1.21,0.95,21,0,0
CUST1329,50,1253456,Rural,Salaried,102009,33,8.7,Business,4,97,0,1,0.35,24.7,0.88,28,1,1
CUST1330,52,1221579,Suburban,Unemployed,160987,13,15.2,Personal,2,119,2,0,-0.73,29,0.24,28,1,1
CUST1331,55,1394700,Urban,Student,299745,5,9.53,Personal,1,36,0,9,0.76,24.75,0.1,4,0,0
CUST1332,53,737169,Suburban,Salaried,455718,36,9.17,Personal,1,47,0,1,0.02,31.69,0.44,9,0,1
CUST1333,41,530674,Rural,Unemployed,484091,28,8.85,Auto,4,0,1,5,-0.84,45.74,0.68,9,1,1
CUST1334,52,400618,Suburban,Self-Employed,914835,22,8.04,Auto,1,59,2,2,0.23,9.16,0.18,8,0,0
CUST1335,42,1667637,Urban,Unemployed,938608,46,7.24,Business,8,139,3,9,-0.98,19.99,0.51,20,2,1
CUST1336,54,1105077,Rural,Salaried,981771,55,12.51,Education,0,148,3,4,0.55,36.8,0.43,12,1,1
CUST1337,24,1591687,Suburban,Self-Employed,336199,49,13.64,Education,1,138,1,0,0.3,23.06,0.89,9,0,0
CUST1338,38,561476,Urban,Unemployed,458478,58,13.32,Personal,3,43,0,7,-0.57,71.36,0.43,37,0,0
CUST1339,45,1638449,Rural,Unemployed,91686,61,7.3,Home,1,114,1,3,-0.25,31.35,0.53,10,0,0
CUST1340,61,1963301,Urban,Unemployed,879250,46,11.14,Auto,3,107,1,8,-0.98,62.69,0.96,3,0,1
CUST1341,50,1801001,Rural,Unemployed,119683,13,7.7,Auto,2,43,2,3,0.39,64.6,0.3,45,0,1
CUST1342,22,855068,Suburban,Unemployed,652396,19,7.19,Personal,2,77,0,1,-0.35,60.27,0.29,30,1,1
CUST1343,59,548759,Urban,Self-Employed,556297,35,11.78,Auto,1,161,1,2,0.14,3.85,0.8,48,0,0
CUST1344,45,1756496,Rural,Student,904902,23,11.55,Personal,2,24,3,4,0.91,68.26,0.28,33,1,0
CUST1345,51,1376755,Urban,Self-Employed,130516,23,7.7,Business,0,131,0,9,-0.4,9.71,0.83,41,2,1
CUST1346,42,801076,Urban,Self-Employed,730298,9,6.9,Education,1,115,1,5,0.98,2.96,0.1,34,0,1
CUST1347,44,1194784,Suburban,Self-Employed,465965,46,15.21,Home,0,118,0,6,0.27,30.13,0.11,38,1,1
CUST1348,22,1457985,Urban,Student,618518,49,6.76,Education,5,143,1,3,-0.52,14.42,0.9,38,1,1
CUST1349,46,1375889,Rural,Salaried,771873,22,10.78,Education,4,9,0,6,-0.13,13.67,0.54,32,0,1
CUST1350,63,210266,Rural,Student,997163,7,10.99,Business,3,108,1,9,0.48,21.08,0.72,7,1,1
CUST1351,23,689063,Rural,Self-Employed,233357,17,7.3,Auto,1,34,2,2,-0.11,18.26,0.23,31,1,1
CUST1352,47,1216819,Rural,Unemployed,363050,60,8.44,Home,2,133,2,6,-0.86,49.46,0.17,32,2,1
CUST1353,38,1868511,Suburban,Unemployed,514542,52,8.99,Auto,1,18,0,3,-0.66,13.85,0.83,7,0,0
CUST1354,60,822270,Urban,Self-Employed,631628,35,12.77,Education,4,7,2,7,0.58,39.33,0.36,45,1,1
CUST1355,54,938380,Suburban,Unemployed,236441,45,10.31,Personal,1,9,3,8,0.3,71.03,0.46,13,0,0
CUST1356,28,717657,Urban,Self-Employed,741132,25,11.52,Education,0,165,0,6,0.14,31.42,0.03,33,1,1
CUST1357,64,968835,Urban,Unemployed,437756,58,15.17,Auto,3,28,1,7,-0.66,46.39,0.39,7,0,0
CUST1358,58,1112049,Urban,Student,572628,54,13.33,Education,1,14,3,7,0.68,69.81,0.77,41,0,0
CUST1359,49,1516694,Suburban,Salaried,797292,9,10.19,Personal,3,86,1,1,0.92,10.34,0.82,6,1,0
CUST1360,62,1648867,Urban,Salaried,883375,37,10.29,Business,0,22,0,8,-0.92,30.43,0.7,12,0,0
CUST1361,47,1222844,Suburban,Student,503092,14,11.86,Auto,2,45,2,5,-0.84,61.29,0.69,20,0,1
CUST1362,54,395927,Rural,Student,594442,26,12.26,Education,2,27,0,3,0.77,67.16,0.51,46,1,1
CUST1363,46,600078,Rural,Self-Employed,315348,12,10.46,Auto,1,25,2,4,0.63,43.49,0.54,31,1,0
CUST1364,45,944845,Urban,Self-Employed,285859,16,11.98,Business,3,9,2,9,0.24,10.75,0.74,10,0,1
CUST1365,33,652253,Suburban,Self-Employed,843461,54,6.5,Education,3,174,1,4,0.89,64.96,0.25,13,0,0
CUST1366,26,1507639,Rural,Unemployed,217106,44,9.75,Education,1,3,0,6,0.29,12.97,0.23,10,2,1
CUST1367,56,1245524,Suburban,Self-Employed,141519,43,8.97,Auto,1,54,1,8,-0.57,25.73,0.95,1,0,0
CUST1368,40,851061,Suburban,Student,818308,19,7.6,Auto,3,65,0,6,0.46,27.35,0.03,33,0,1
CUST1369,20,1754315,Urban,Salaried,951142,35,7.65,Personal,1,66,1,8,0.29,32.48,0.14,43,1,1
CUST1370,27,586551,Rural,Unemployed,578439,56,12.03,Business,0,134,4,3,0.97,57,0.57,46,3,1
CUST1371,36,1795362,Urban,Self-Employed,140702,55,10.65,Personal,1,54,1,9,-0.57,57.85,0.74,16,0,0
CUST1372,35,1429154,Urban,Unemployed,128822,49,8.36,Education,3,30,1,9,0.2,51.96,0.54,13,1,1
CUST1373,33,478077,Rural,Unemployed,859569,23,10.8,Auto,4,73,0,3,0.56,2.08,0.36,24,0,1
CUST1374,44,1916966,Rural,Self-Employed,108785,8,10.48,Education,2,18,1,5,-0.32,40.89,0.98,47,0,0
CUST1375,34,1744794,Suburban,Unemployed,618361,17,8.06,Education,0,155,2,7,-0.24,53.95,0.7,26,0,1
CUST1376,47,1156060,Rural,Salaried,672622,51,12.24,Home,2,80,2,8,0.78,32.29,0.83,7,0,0
CUST1377,54,901498,Suburban,Student,829239,59,13.14,Home,1,155,0,0,-0.19,68.06,0.04,16,0,0
CUST1378,21,1134200,Suburban,Student,97402,20,13.43,Education,3,146,1,0,0.25,59.4,0.24,4,0,1
CUST1379,51,1401113,Suburban,Salaried,807525,26,12.02,Auto,2,86,0,7,0.78,46.13,0.37,11,0,0
CUST1380,44,912128,Rural,Unemployed,179524,34,10.65,Education,2,19,3,6,-0.58,4.96,0.18,37,0,0
CUST1381,41,915031,Urban,Self-Employed,992738,46,7.52,Home,2,12,1,8,0.96,47.14,0.07,17,1,0
CUST1382,44,1769494,Suburban,Unemployed,463671,33,8.95,Auto,0,76,1,2,0.4,65.68,0.23,25,2,1
CUST1383,41,1314673,Urban,Salaried,688962,9,7.09,Education,3,42,1,9,-0.01,27.63,0.53,30,1,0
CUST1384,43,1461013,Urban,Unemployed,190410,25,15.09,Business,2,138,0,4,-0.14,60.43,0.7,36,0,0
CUST1385,62,1953089,Rural,Student,1005813,7,8.15,Business,0,175,1,2,0.91,22.89,0.77,5,1,0
CUST1386,26,661642,Urban,Unemployed,543032,59,8.09,Education,2,142,0,4,-0.59,41.26,0.04,40,0,1
CUST1387,35,829608,Urban,Salaried,388253,20,13.66,Auto,2,144,1,9,-0.38,46.86,0.43,14,0,1
CUST1388,62,811725,Rural,Student,257220,44,14.12,Education,2,49,0,0,-0.38,48.98,0.12,41,1,1
CUST1389,58,909382,Suburban,Unemployed,314873,8,13.51,Education,2,27,1,3,-0.42,63.6,0.43,48,0,0
CUST1390,53,1031080,Urban,Unemployed,568129,59,6.85,Home,3,3,1,5,-0.06,17.28,0.43,25,2,1
CUST1391,27,1836656,Rural,Student,118666,18,6.11,Business,1,21,1,1,0.98,19.26,0.5,11,1,0
CUST1392,64,1630737,Urban,Self-Employed,779817,38,9.81,Home,2,118,1,6,0.78,50.84,0.89,40,1,0
CUST1393,65,1958295,Urban,Student,373960,49,7.62,Home,2,100,3,7,-0.34,13.17,0.81,46,0,0
CUST1394,25,835777,Suburban,Self-Employed,911975,37,6.46,Education,3,38,0,0,-0.15,33.7,0.64,13,1,1
CUST1395,59,1310421,Urban,Salaried,674375,34,9.94,Home,2,33,1,3,0.34,1.93,0.89,0,0,0
CUST1396,23,1112181,Rural,Salaried,226546,35,14.02,Business,4,96,3,3,-0.97,10.58,0.68,16,1,1
CUST1397,27,1531554,Urban,Student,217856,49,9.65,Home,2,43,3,4,0.64,49.04,0.82,32,1,0
CUST1398,53,1252372,Suburban,Student,193466,6,12.12,Business,1,169,0,3,0.76,53.94,0.56,28,0,0
CUST1399,49,1312199,Suburban,Salaried,504467,53,12.14,Home,1,39,1,8,0.71,8.75,0.53,44,1,0
CUST1400,55,758113,Rural,Self-Employed,809956,13,8.13,Business,0,96,2,6,-0.25,16.78,0.72,30,0,0
CUST1401,61,600785,Suburban,Salaried,408644,32,12.43,Home,2,139,1,1,-0.08,7.57,0.02,7,0,1
CUST1402,37,1880268,Urban,Student,470621,38,8.8,Home,4,129,0,0,-0.98,31.49,0.69,29,1,1
CUST1403,33,1787509,Suburban,Salaried,175752,39,7.84,Auto,1,155,0,8,-0.2,9.52,0.93,12,0,0
CUST1404,61,1956789,Rural,Student,367035,21,12.76,Business,0,73,0,0,-0.08,31.77,0.71,15,0,1
CUST1405,49,984970,Suburban,Student,934890,52,6.96,Business,2,85,1,5,0.81,52.85,0.04,1,0,0
CUST1406,39,1779348,Suburban,Salaried,806207,31,15.37,Business,0,89,1,1,0.79,49.36,0.38,44,0,0
CUST1407,38,1906846,Suburban,Self-Employed,560394,42,7.66,Personal,0,66,1,3,0.93,20.55,0.81,17,2,1
CUST1408,39,501519,Rural,Unemployed,946123,13,12.05,Home,3,75,0,5,0.77,48.67,0.96,34,0,0
CUST1409,49,727713,Suburban,Salaried,440696,14,10.3,Business,2,91,0,4,-0.98,66.83,0.37,44,1,1
CUST1410,45,813523,Suburban,Unemployed,769607,44,7.57,Personal,3,9,1,5,0.28,25.35,0.84,18,0,0
CUST1411,56,1376983,Urban,Salaried,977870,54,7.04,Auto,1,85,2,2,-0.86,24.03,0.86,12,2,1
CUST1412,45,1536863,Rural,Unemployed,792716,50,11.39,Business,1,101,1,4,-0.45,41.36,0.12,3,0,1
CUST1413,44,1541016,Suburban,Self-Employed,325461,46,13.86,Business,2,107,3,1,0.16,18.05,0.85,18,0,1
CUST1414,29,1012017,Rural,Self-Employed,316462,37,13.86,Personal,4,164,1,6,0.4,47.09,0.32,49,0,0
CUST1415,33,648495,Suburban,Salaried,659974,58,10.1,Home,3,90,0,2,0.31,60.01,0.59,24,1,1
CUST1416,22,348435,Suburban,Student,243685,23,13.01,Auto,1,78,0,0,-0.9,33.34,0.54,37,1,1
CUST1417,20,760315,Suburban,Unemployed,625543,42,11.82,Business,4,85,0,7,-0.79,49.08,0.66,30,0,0
CUST1418,55,1065600,Urban,Student,69214,43,12.76,Home,1,106,0,7,-0.74,47.11,0.74,35,0,0
CUST1419,53,1472986,Urban,Student,827580,25,10.79,Auto,3,167,1,2,-0.82,3.26,0.44,3,1,1
CUST1420,46,512632,Urban,Student,603733,50,11.68,Education,1,100,3,6,-0.64,13.61,0.89,38,0,1
CUST1421,60,1420345,Rural,Self-Employed,132940,35,12.95,Education,1,107,0,8,0.38,64.39,0.81,6,0,0
CUST1422,20,1950287,Rural,Salaried,67445,14,9.98,Auto,2,59,1,7,0.66,67.63,0.79,15,1,1
CUST1423,37,917956,Urban,Salaried,400923,35,13.85,Personal,3,47,0,2,-0.18,56.3,0.46,47,0,0
CUST1424,59,1829697,Rural,Self-Employed,910787,16,11.63,Auto,1,116,0,1,0.39,66.37,0.04,4,0,0
CUST1425,26,611055,Suburban,Self-Employed,313017,34,7.81,Auto,3,105,0,9,-0.6,22.39,0.49,46,0,0
CUST1426,42,1408022,Suburban,Salaried,889500,12,6.41,Personal,2,146,1,6,0.95,18.21,0.9,22,1,0
CUST1427,49,1348432,Suburban,Student,725486,35,9.88,Personal,2,32,1,6,-0.3,27.98,0.19,35,2,1
CUST1428,22,1947669,Urban,Unemployed,428522,22,11.65,Home,2,43,1,8,0.69,4.46,0.98,31,0,0
CUST1429,32,1250786,Rural,Unemployed,853187,21,13.24,Home,0,164,0,4,0.89,58.41,0.81,23,0,1
CUST1430,47,558156,Urban,Unemployed,191951,27,7.08,Personal,5,111,0,3,0.73,70.87,0.71,24,0,0
CUST1431,37,1832650,Rural,Student,332181,38,13.4,Education,2,88,3,7,-0.87,59.42,0.68,44,0,0
CUST1432,58,305336,Suburban,Salaried,176449,8,13.64,Education,2,35,1,3,0.3,40.18,0.59,27,2,1
CUST1433,43,556509,Urban,Self-Employed,755015,26,7.28,Auto,0,80,1,3,-0.76,21.61,0.72,18,0,0
CUST1434,48,686151,Rural,Salaried,624309,31,13.64,Business,4,87,1,1,-0.99,14.64,0.42,6,0,1
CUST1435,33,840350,Rural,Student,546384,42,14.53,Auto,1,148,1,0,-0.9,26.53,0.85,43,0,0
CUST1436,47,357783,Suburban,Self-Employed,794702,49,12.88,Auto,1,129,1,3,0.83,48.19,0.7,40,1,1
CUST1437,26,921663,Urban,Student,748332,41,13.27,Business,5,30,0,6,0.82,32.46,0.77,16,0,1
CUST1438,50,1012455,Urban,Unemployed,562309,58,15.25,Personal,0,107,2,8,-0.55,67.29,0.79,1,0,0
CUST1439,25,323371,Urban,Unemployed,501946,26,11.65,Education,2,29,1,8,0.09,61.58,0.09,15,2,1
CUST1440,32,1553543,Suburban,Student,900612,47,9.22,Auto,1,171,3,9,0.91,7.82,0.06,38,1,1
CUST1441,37,1778930,Urban,Self-Employed,148074,17,13.12,Business,3,11,0,0,-0.01,9.9,0.8,17,0,0
CUST1442,45,1611616,Suburban,Self-Employed,544589,47,11.52,Home,2,50,1,4,-0.21,48.85,0.26,38,0,0
CUST1443,46,1060393,Suburban,Salaried,471470,20,11.34,Auto,5,120,3,6,-0.03,17,0.58,0,0,0
CUST1444,41,1756292,Suburban,Unemployed,824378,16,8.46,Education,3,176,0,6,0.58,57.06,0.44,2,1,1
CUST1445,59,1134316,Rural,Salaried,718541,61,12.63,Personal,2,151,0,9,-0.05,42.78,0.02,20,0,0
CUST1446,55,207662,Urban,Salaried,340625,20,7.19,Auto,2,151,1,5,0.57,16.93,0.04,29,0,0
CUST1447,53,1841140,Urban,Student,293323,13,13.86,Auto,1,138,0,9,-0.14,34.73,0.83,10,0,0
CUST1448,49,1597562,Suburban,Student,257694,46,9.37,Business,0,12,2,3,-0.5,29.53,0.61,21,1,1
CUST1449,58,1930657,Suburban,Salaried,895141,44,7.39,Home,1,90,3,2,-0.35,62.93,0.52,46,0,0
CUST1450,44,782490,Urban,Unemployed,390219,50,10.66,Home,3,73,0,8,-0.84,2.8,0.94,24,0,1
CUST1451,29,523522,Suburban,Student,532384,8,6.76,Personal,1,19,1,9,-0.01,64.55,0.17,2,0,0
CUST1452,25,433203,Urban,Salaried,883772,37,12.52,Education,1,71,0,3,-0.7,47.12,0.26,29,0,1
CUST1453,55,1724091,Rural,Salaried,860758,36,13.67,Personal,0,72,1,7,0.62,53.23,0.76,23,0,1
CUST1454,53,1308928,Suburban,Salaried,609830,18,13.42,Auto,2,70,1,0,-0.16,0.69,0.78,44,1,1
CUST1455,50,1899298,Urban,Salaried,908849,15,7.58,Auto,3,77,3,6,0.53,45.42,0.4,35,0,0
CUST1456,31,815823,Suburban,Salaried,493649,51,7.37,Home,4,27,2,5,0.91,42.58,0.95,22,0,0
CUST1457,38,443614,Urban,Salaried,916858,16,13.91,Education,2,129,1,0,0.7,38.91,0.94,7,0,0
CUST1458,51,1111126,Urban,Student,425883,21,14.36,Business,3,120,0,3,0.9,56.69,0.01,3,0,1
CUST1459,21,564176,Suburban,Unemployed,891261,21,10.82,Education,3,42,0,4,0.14,40.24,0.17,49,2,1
CUST1460,24,424825,Rural,Salaried,637631,23,10.74,Auto,2,7,0,7,-0.67,61.78,0.82,38,0,0
CUST1461,23,1700888,Urban,Self-Employed,904531,30,9.11,Business,3,12,0,3,0.87,17.13,0.34,42,0,1
CUST1462,37,1863351,Urban,Student,977995,6,13.9,Education,0,110,0,2,0.74,58.13,0.1,30,0,0
CUST1463,43,1993069,Urban,Student,790739,55,12.18,Education,2,34,0,1,0.73,13.32,0.78,28,0,0
CUST1464,36,588896,Rural,Salaried,190365,16,8.45,Business,2,22,1,3,0.39,58.64,0.45,35,1,0
CUST1465,23,1154369,Rural,Student,666037,55,8.54,Auto,4,45,1,9,0.25,67.74,0.49,12,0,1
CUST1466,48,994095,Suburban,Salaried,218772,31,13.68,Education,2,14,3,3,-0.97,24.5,0.19,40,3,1
CUST1467,52,1567374,Rural,Unemployed,517368,28,6.32,Business,2,129,0,9,0.5,38.39,0.66,8,0,0
CUST1468,48,465326,Suburban,Unemployed,800787,22,9.34,Auto,2,60,4,4,-0.82,47.57,0.55,20,1,1
CUST1469,41,1236386,Suburban,Student,631367,36,10.91,Business,2,114,1,6,-0.48,6.18,0.21,2,0,0
CUST1470,45,1501834,Rural,Student,173648,56,7.46,Business,1,63,1,8,0.1,35.83,0.34,24,1,1
CUST1471,32,282564,Suburban,Self-Employed,122060,44,6.98,Education,2,51,1,1,-0.1,26.28,0.6,24,3,1
